Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2022-01-01,Bonetired,Cat,Domestic Shorthair,Female,Brown,4,Yes,No,Adoption,2021-12-19,Stray,13,Stray
2022-01-01,Lola,Cat,Domestic Medium Hair,Female,Calico,36,No,Yes,Adoption,2021-12-31,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-01-01,Darcy,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-12-29,Stray,3,Stray
2022-01-01,Lemonade,Cat,Domestic Medium Hair,Female,Brown,6,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Marble,Cat,Domestic Shorthair,Female,Seal,108,No,Yes,Adoption,2021-12-20,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2022-01-01,Jubilee,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Bananaman,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Banksy,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Wilhelmina,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-12-29,Stray,3,Stray
2022-01-01,Minka,Cat,Domestic Shorthair,Female,White,60,Yes,No,Adoption,2021-12-29,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2022-01-01,Thin Mint,Cat,Domestic Medium Hair,Female,Grey,6,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Do-si-do,Cat,Domestic Medium Hair,Female,Grey,6,Yes,No,Adoption,2021-12-27,Stray,5,Stray
2022-01-01,Rochester,Cat,Domestic Longhair,Female,Grey,2,Yes,No,Adoption,2021-12-29,Stray,3,Stray
2022-01-01,Hambone,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-12-09,Stray,23,Stray
2022-01-01,Pork Rind,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-12-09,Stray,23,Stray
2022-01-01,Colonel Meow,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2021-11-29,Owner/Guardian Surrender,33,Owner/Guardian Surrender
2022-01-01,Deezy,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2021-11-29,Owner/Guardian Surrender,33,Owner/Guardian Surrender
2022-01-01,Hobbes,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2021-11-29,Owner/Guardian Surrender,33,Owner/Guardian Surrender
2022-05-30,Mittens,Cat,Domestic Shorthair,Male,Brown,96,No,Yes,Adoption,2022-05-28,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-05-30,Spruce,Cat,Domestic Shorthair,Male,White,24,No,Yes,Adoption,2022-05-27,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2022-05-30,Holly,Cat,Domestic Shorthair,Female,Brown,60,No,Yes,Adoption,2022-05-09,Owner/Guardian Surrender,21,Owner/Guardian Surrender
2022-05-30,Kitty Kitty,Cat,Domestic Shorthair,Female,Brown,36,No,Yes,Adoption,2022-05-28,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-05-30,Willow,Cat,Domestic Medium Hair,Female,Calico,62,No,Yes,Adoption,2022-05-08,Owner/Guardian Surrender,22,Owner/Guardian Surrender
2022-02-15,Aiko,Cat,Domestic Medium Hair,Male,Buff,2,Yes,No,Adoption,2022-01-29,Stray,17,Stray
2022-02-15,Amata,Cat,Domestic Medium Hair,Female,Grey,2,Yes,No,Adoption,2022-01-29,Stray,17,Stray
2022-02-15,Donut,Cat,Domestic Shorthair,Female,Grey,5,Yes,No,Adoption,2022-02-12,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2022-02-15,Gypsy,Cat,Domestic Shorthair,Female,Grey,7,Yes,No,Adoption,2022-02-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-02-15,Echo,Cat,Domestic Shorthair,Male,Black,7,Yes,No,Adoption,2022-02-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-02-15,Baloo,Cat,Domestic Shorthair,Male,Grey,7,Yes,No,Adoption,2022-02-13,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-02-15,Sabbath,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2021-12-02,Stray,75,Stray
2022-02-15,Sacrament,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-12-02,Stray,75,Stray
2022-02-15,Sacred,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2021-12-02,Stray,75,Stray
2022-02-15,Gianni,Cat,Domestic Shorthair,Female,Grey,82,No,Yes,Adoption,2022-02-05,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2022-03-12,Buddy,Cat,Domestic Shorthair,Male,Brown,36,Yes,No,Adoption,2022-03-09,Transfer In,3,Transfer In
2022-03-12,Jackson,Cat,Domestic Shorthair,Male,Brown,41,No,Yes,Adoption,2022-03-12,Return,0,Return
2022-03-12,Twister,Cat,Domestic Shorthair,Male,Black,36,No,Yes,Adoption,2022-03-09,Transfer In,3,Transfer In
2022-03-12,Anthony Purrucci,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-03-09,Transfer In,3,Transfer In
2022-03-12,Minesweeper,Cat,Domestic Shorthair,Male,Orange,36,Yes,No,Adoption,2022-03-09,Transfer In,3,Transfer In
2022-03-12,BB,Cat,Domestic Shorthair,Female,Orange,9,Yes,No,Adoption,2022-03-01,Stray,11,Stray
2022-08-07,Luna Balloona,Cat,Domestic Shorthair,Female,White,14,No,Yes,Adoption,2022-07-31,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2022-08-07,Emperor,Cat,Domestic Shorthair,Male,Black,62,No,Yes,Adoption,2022-08-05,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-08-07,Sunny,Cat,Domestic Shorthair,Female,Black,3,No,Yes,Adoption,2022-07-29,Stray,9,Stray
2022-08-07,Jag,Cat,Domestic Shorthair,Female,Brown,14,Yes,No,Adoption,2022-06-02,Owner/Guardian Surrender,66,Owner/Guardian Surrender
2022-08-07,Carol,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-07-02,Stray,36,Stray
2022-08-07,Gibby,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-07-26,Stray,12,Stray
2022-08-07,Sundrop,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-07-31,Stray,7,Stray
2022-08-07,Dawson,Cat,Domestic Shorthair,Male,White,48,No,Yes,Adoption,2022-07-29,Transfer In,9,Transfer In
2022-08-07,Shaggy,Cat,Domestic Shorthair,Female,White,3,Yes,No,Adoption,2022-07-26,Stray,12,Stray
2022-08-07,Reginald,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2022-06-14,Stray,54,Stray
2022-08-07,Moe,Cat,Domestic Shorthair,Male,Brown,2,No,Yes,Adoption,2022-07-25,Stray,13,Stray
2022-08-07,Belfort,Cat,Domestic Shorthair,Male,Orange,60,No,Yes,Adoption,2022-07-29,Transfer In,9,Transfer In
2022-08-07,Babyruth,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-08-01,Stray,6,Stray
2022-08-07,Local,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-08-04,Stray,3,Stray
2022-08-07,Lemon,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-08-01,Stray,6,Stray
2022-08-07,Ghost Pepper,Cat,Domestic Shorthair,Unknown,Grey,2,Yes,No,Adoption,2022-07-25,Stray,13,Stray
2022-08-07,Kobold,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-07-11,Stray,27,Stray
2022-08-07,Tyler,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-08-02,Stray,5,Stray
2022-08-07,Lime,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-08-01,Stray,6,Stray
2022-08-07,Ziggy Stardust,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2022-07-18,Stray,20,Stray
2022-08-07,Tart Cherry,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-08-01,Stray,6,Stray
2022-08-07,Mason,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-08-02,Stray,5,Stray
2022-08-07,Butterfinger,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-08-01,Stray,6,Stray
2022-08-07,Brewery,Cat,Domestic Shorthair,Male,Brown,3,Yes,No,Adoption,2022-08-04,Stray,3,Stray
2022-08-07,Capricorn,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-08-02,Stray,5,Stray
2022-08-07,Jeremy,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-08-02,Stray,5,Stray
2022-08-07,Diablo,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-07-05,Stray,33,Stray
2022-08-07,Christmas,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-07-15,Stray,23,Stray
2022-08-07,Calypso,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-07-15,Stray,23,Stray
2022-07-21,Oliver,Cat,Domestic Shorthair,Male,Orange,3,No,Yes,Adoption,2022-07-21,Stray,0,Stray
2022-07-21,Orange Sherbert,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2022-07-09,Stray,12,Stray
2022-07-21,Hopper,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-06-01,Stray,50,Stray
2022-07-21,Kobe,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-30,Stray,52,Stray
2022-07-21,Heidi,Cat,Domestic Shorthair,Female,Torbie,2,Yes,No,Adoption,2022-06-07,Stray,44,Stray
2022-07-21,Murphy,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-07-19,Stray,2,Stray
2022-07-21,Laundromat,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-07-13,Stray,8,Stray
2022-07-21,Reba,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-06-06,Stray,45,Stray
2022-07-21,Zorro,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2022-07-05,Stray,16,Stray
2022-07-21,Slushie,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-25,Stray,57,Stray
2022-07-21,Mint chocolate chip,Cat,Domestic Shorthair,Female,Brown,3,Yes,No,Adoption,2022-07-02,Stray,19,Stray
2022-07-21,Tuxie-Lou,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-08,Stray,43,Stray
2022-07-21,Pandora,Cat,Domestic Shorthair,Female,Tortoise,3,Yes,No,Adoption,2022-05-15,Stray,67,Stray
2022-07-21,Parker,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2022-05-17,Stray,65,Stray
2022-01-11,Mystic,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-12-16,Stray,26,Stray
2022-01-11,New Years,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-12-26,Stray,16,Stray
2022-01-11,Nebula,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-12-16,Stray,26,Stray
2022-01-11,Macaroon,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-11-20,Stray,52,Stray
2022-01-11,Zelda,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-11-29,Stray,43,Stray
2022-01-11,Helix,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-11-29,Stray,43,Stray
2022-01-11,Sputnik,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-11-29,Stray,43,Stray
2022-01-11,Cobbler,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-11-27,Stray,45,Stray
2022-01-11,Marshmallow,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-11-20,Stray,52,Stray
2022-01-11,Cantaloupe,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-12-09,Stray,33,Stray
2022-01-11,Sorbet,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-11-20,Stray,52,Stray
2022-01-11,Tropic Thunder,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2022-01-09,Stray,2,Stray
2022-01-11,Link,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-11-29,Stray,43,Stray
2022-01-11,Muffin,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-11-27,Stray,45,Stray
2022-01-11,Houdini,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-12-16,Stray,26,Stray
2022-01-11,Resolution,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2021-12-26,Stray,16,Stray
2022-01-11,Shortbread,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-11-27,Stray,45,Stray
2022-08-01,Sprig,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-07-05,Stray,27,Stray
2022-08-01,Winston,Cat,Domestic Shorthair,Male,Black,62,Yes,No,Adoption,2022-06-05,Return,57,Return
2022-08-01,Luppy,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-07-23,Stray,9,Stray
2022-08-01,Goofy Goober,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2022-06-28,Stray,34,Stray
2022-08-01,Stasha,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-06,Stray,56,Stray
2022-08-01,Wendy,Cat,Domestic Shorthair,Female,Brown,13,Yes,No,Adoption,2022-06-12,Stray,50,Stray
2022-08-01,Poblano,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-06-09,Stray,53,Stray
2022-08-01,Leonardo,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-07-15,Stray,17,Stray
2022-08-01,Dwight,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-03,Stray,59,Stray
2022-08-01,Cali,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2022-05-31,Stray,62,Stray
2022-02-13,Aladdin,Cat,Domestic Shorthair,Male,Brown,132,No,Yes,Adoption,2022-02-10,Transfer In,3,Transfer In
2022-02-13,Grey,Cat,Domestic Shorthair,Male,White,84,No,Yes,Adoption,2022-01-15,Stray,29,Stray
2022-02-13,Louie,Cat,Domestic Shorthair,Male,Orange,77,No,Yes,Adoption,2022-02-05,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2022-10-25,Pita,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-09-20,Stray,35,Stray
2022-10-25,Fryguy,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-09-14,Stray,41,Stray
2022-10-25,Stella,Cat,Domestic Shorthair,Female,Black,4,Yes,No,Adoption,2022-10-21,Stray,4,Stray
2022-10-25,Aldi,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-10-19,Stray,6,Stray
2022-10-25,Publix,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-10-19,Stray,6,Stray
2022-10-25,Delilah,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2022-09-02,Stray,53,Stray
2022-10-25,Poodle,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-10-19,Stray,6,Stray
2022-10-25,Paci,Cat,Domestic Shorthair,Male,Black,12,No,Yes,Adoption,2022-10-02,Transfer In,23,Transfer In
2022-10-25,Ladybug,Cat,Domestic Shorthair,Female,Black,12,No,Yes,Adoption,2022-10-02,Transfer In,23,Transfer In
2022-10-25,Ogie Boogie,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2022-10-14,Stray,11,Stray
2022-10-25,Cashew,Cat,Domestic Shorthair,Male,Buff,3,Yes,No,Adoption,2022-09-10,Stray,45,Stray
2022-10-25,Corgi,Cat,Domestic Shorthair,Female,Grey,18,Yes,No,Adoption,2022-10-19,Stray,6,Stray
2022-10-25,Frenchie,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-10-19,Stray,6,Stray
2022-11-13,Tigger,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2022-09-14,Stray,60,Stray
2022-11-13,Blurple,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-11-13,Return,0,Return
2022-11-13,Kylo,Cat,Domestic Shorthair,Male,Grey,18,No,Yes,Adoption,2022-10-26,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2022-11-13,Sugs,Cat,Domestic Shorthair,Female,Black,48,No,Yes,Adoption,2022-11-12,Return,1,Return
2022-11-13,Isagal,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2022-09-12,Stray,62,Stray
2022-11-13,Peanut Butter Pie,Cat,Domestic Shorthair,Female,Brown,144,No,Yes,Return to Owner/Guardian,2022-11-12,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-11-13,Smirnoff,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-11-07,Stray,6,Stray
2022-11-13,Star!,Cat,Domestic Shorthair,Female,Orange,4,Yes,No,Adoption,2022-11-08,Transfer In,5,Transfer In
2022-11-13,Meow Mix,Cat,Domestic Shorthair,Female,Brown,1,Yes,No,Adoption,2022-11-08,Stray,5,Stray
2022-11-13,Jellybeans,Cat,Domestic Shorthair,Female,Calico,3,Yes,No,Adoption,2022-11-08,Transfer In,5,Transfer In
2022-11-13,Theodore,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-10-07,Stray,37,Stray
2022-11-13,Taz,Cat,Domestic Shorthair,Female,White,5,Yes,No,Adoption,2022-11-06,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2022-11-13,Cricket,Cat,Domestic Shorthair,Female,Black,18,Yes,No,Adoption,2022-11-08,Transfer In,5,Transfer In
2022-11-13,Tiki Cat,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-11-08,Stray,5,Stray
2022-11-13,Cirrus,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-11-08,Stray,5,Stray
2022-11-13,Wendigo,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-10-16,Stray,28,Stray
2022-11-13,Skeleton,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-10-08,Stray,36,Stray
2022-11-13,Mummy,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-10-14,Stray,30,Stray
2022-11-13,Orangesicle Smoothie,Cat,Domestic Shorthair,Male,Orange,12,No,Yes,Adoption,2022-11-09,Transfer In,4,Transfer In
2022-11-13,Sandman,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-10-14,Stray,30,Stray
2022-11-13,Orisa,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-11-08,Stray,5,Stray
2022-11-13,Hilfiger,Cat,Domestic Shorthair,Male,Tan,2,Yes,No,Adoption,2022-09-22,Stray,52,Stray
2022-06-24,Callie,Cat,Domestic Shorthair,Female,Black,50,No,Yes,Adoption,2022-04-07,Stray,78,Stray
2022-06-24,Ernie,Cat,Domestic Shorthair,Female,Grey,63,Yes,No,Adoption,2022-03-23,Transfer In,93,Transfer In
2022-06-24,Mrs. Pickles,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-19,Stray,5,Stray
2022-06-24,Joseph,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-04-09,Stray,76,Stray
2022-06-24,Nemo,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-04-29,Stray,56,Stray
2022-06-24,Moon,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2022-05-29,Stray,26,Stray
2022-06-24,Poet,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-20,Stray,4,Stray
2022-06-24,Chi,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-10,Stray,14,Stray
2022-06-24,Perfect Petunia,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-06-07,Stray,17,Stray
2022-06-24,Blinkin,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-29,Stray,26,Stray
2022-06-24,Galaxy,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-29,Stray,26,Stray
2022-06-24,Mystery Monkey,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-06-16,Stray,8,Stray
2022-06-24,Equinox,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-21,Stray,3,Stray
2022-06-24,Nogat,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-04-19,Stray,66,Stray
2022-06-24,Eclipse,Cat,Domestic Shorthair,Male,Buff,2,Yes,No,Adoption,2022-06-21,Stray,3,Stray
2022-03-23,Maria,Cat,American Shorthair,Female,White,2,Yes,No,Adoption,2022-03-16,Stray,7,Stray
2022-03-23,Jimmy Buffet,Cat,Domestic Shorthair,Male,Black,60,Yes,No,Adoption,2022-03-14,Return,9,Return
2022-03-23,Aero,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2022-03-16,Stray,7,Stray
2022-03-23,Pocky,Cat,Domestic Medium Hair,Male,Black,2,Yes,No,Adoption,2022-03-16,Stray,7,Stray
2022-03-23,Guinness,Cat,Domestic Longhair,Male,Black,24,Yes,No,Adoption,2022-03-18,Transfer In,5,Transfer In
2022-03-23,Lelay,Cat,Domestic Medium Hair,Female,Grey,36,No,Yes,Adoption,2022-03-21,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-03-23,Oliver,Cat,Domestic Shorthair,Male,Brown,12,Yes,No,Adoption,2022-03-21,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-03-23,Peach Blossoms,Cat,Domestic Medium Hair,Female,Black,2,Yes,No,Adoption,2022-03-16,Stray,7,Stray
2022-03-31,Opurrah,Cat,Domestic Shorthair,Female,Brown,36,No,Yes,Adoption,2022-03-31,Transfer In,0,Transfer In
2022-03-31,Shamrock,Cat,Domestic Shorthair,Male,Orange,48,Yes,Yes,Adoption,2022-03-17,Transfer In,14,Transfer In
2022-03-31,Shadow,Cat,Domestic Shorthair,Female,Grey,84,No,Yes,Adoption,2022-03-26,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2022-03-31,Ella,Cat,Domestic Medium Hair,Female,Tan,5,Yes,No,Adoption,2022-03-29,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2022-03-31,Charm,Cat,Domestic Shorthair,Female,Wheaten,24,No,Yes,Adoption,2022-03-17,Transfer In,14,Transfer In
2022-03-31,Harley,Cat,Domestic Shorthair,Female,Grey,36,No,Yes,Adoption,2022-03-26,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2023-02-18,Tinky,Cat,Domestic Shorthair,Male,Black,9,No,Yes,Adoption,2023-02-14,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2023-02-18,Garfunkle,Cat,Domestic Medium Hair,Female,Black,37,Yes,No,Adoption,2023-02-15,Return,3,Return
2023-02-18,Flurry,Cat,Domestic Shorthair,Female,White,12,Yes,No,Adoption,2023-02-06,Stray,12,Stray
2023-02-18,Rey,Cat,Domestic Shorthair,Female,Black,49,Yes,No,Adoption,2023-01-10,Owner/Guardian Surrender,39,Owner/Guardian Surrender
2023-02-18,Nikki,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2023-01-05,Stray,44,Stray
2023-02-18,Chirpa,Cat,Domestic Shorthair,Male,Brown,9,No,Yes,Adoption,2023-01-31,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2023-02-18,Clementine,Cat,Domestic Shorthair,Female,Black,12,No,Yes,Adoption,2023-01-31,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2023-02-18,TJ,Cat,Domestic Shorthair,Male,Black,12,No,Yes,Adoption,2023-01-31,Owner/Guardian Surrender,18,Owner/Guardian Surrender
2022-07-05,White,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-04-21,Stray,75,Stray
2022-07-05,Chicken,Cat,Domestic Shorthair,Male,Seal,2,Yes,No,Adoption,2022-05-27,Stray,39,Stray
2022-07-05,Pork,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-27,Stray,39,Stray
2022-07-05,Nebraska,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-05-27,Stray,39,Stray
2022-07-05,Pip,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-05-10,Stray,56,Stray
2022-07-05,Cici,Cat,Domestic Longhair,Female,Brown,3,Yes,No,Adoption,2022-07-03,Return,2,Return
2022-07-05,Bing,Cat,Domestic Shorthair,Female,White,36,Yes,No,Adoption,2022-06-09,Owner/Guardian Surrender,26,Owner/Guardian Surrender
2022-07-05,Mooshu,Cat,Domestic Shorthair,Male,Black,36,Yes,No,Adoption,2022-06-13,Owner/Guardian Surrender,22,Owner/Guardian Surrender
2022-07-05,Utah,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-05-27,Stray,39,Stray
2022-07-05,Cry Baby,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-05-31,Stray,35,Stray
2022-07-05,Pitch,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2022-05-25,Stray,41,Stray
2022-07-05,Moon Dog,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-07-05,Return,0,Return
2022-07-05,Jimmy,Cat,Domestic Shorthair,Male,Grey,64,Yes,No,Adoption,2022-02-23,Transfer In,132,Transfer In
2022-07-05,Arizona,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2022-05-27,Stray,39,Stray
2022-07-05,Cheridan,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2022-06-12,Stray,23,Stray
2022-05-13,Arizona,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2022-05-11,Transfer In,2,Transfer In
2022-05-13,Kalamansi,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2022-05-11,Stray,2,Stray
2022-05-13,Sly,Cat,Domestic Shorthair,Male,Grey,36,Yes,No,Adoption,2022-05-03,Transfer In,10,Transfer In
2022-05-13,Cinnamon Roll,Cat,Domestic Shorthair,Male,Orange,1,No,Yes,Adoption,2022-05-03,Transfer In,10,Transfer In
2022-05-13,Habanero,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2022-05-08,Stray,5,Stray
2022-05-13,Sadie,Cat,Domestic Shorthair,Female,Brown,17,Yes,No,Adoption,2022-05-12,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-06-25,Scorch,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2022-06-08,Stray,17,Stray
2022-06-25,Spark,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2022-06-08,Stray,17,Stray
2022-06-25,Beau,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2022-06-05,Stray,20,Stray
2022-06-25,Sayu,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2022-05-09,Stray,47,Stray
